Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
pentecostal matrimony grooms,EUR,30,Medium,39,0.46,1.4,,,,,,30,10,10,20,50,40,20,20,10,30,40,40
billava matrimony,EUR,10,Low,0,,,,,,,,10,10,20,10,10,10,10,10,10,10,20,40
tamil brahmin matrimony,EUR,20,Low,16,,,,,,,,10,20,30,20,20,20,30,30,20,40,20,20
free std dating sites,EUR,90,High,68,0.67,1.38,,,,,,110,110,110,90,50,90,90,90,110,70,90,90
nerd speed dating,EUR,70,Low,16,0.38,1.89,,,,,,40,40,40,50,70,70,70,170,70,90,40,50
classified dating site,EUR,70,High,77,0.65,1.62,,,,,,70,110,110,70,70,70,70,90,70,30,30,20
real free dating sites without payment,EUR,50,High,71,,,,,,,,170,170,140,170,70,0,0,0,0,0,0,10
varam matrimony,EUR,10,Low,0,,,,,,,,0,0,70,10,20,20,10,10,10,0,10,10
free online dating site without registration,EUR,30,Medium,57,0.99,2.2,,,,,,50,40,20,70,30,30,20,40,20,10,20,20
best military dating sites,EUR,70,Medium,42,0.98,2.47,,,,,,110,70,90,70,70,70,70,70,90,50,40,90
best ts dating site,EUR,90,Medium,53,0.72,2.83,,,,,,90,90,90,70,70,90,70,110,90,90,110,90
speed dating today,EUR,50,Low,18,0.69,2.19,,,,,,30,30,70,40,50,50,70,40,70,70,90,50
christian matrimony brides,EUR,10,Medium,36,,,,,,,,10,10,10,10,10,20,20,10,10,10,20,10
madhvamatrimony,EUR,20,Low,2,,,,,,,,10,10,10,30,20,40,20,20,20,10,20,30
lesbian free dating chat,EUR,50,Medium,35,1.12,1.94,,,,,,90,110,110,90,50,10,10,90,10,70,10,30
2019 free dating site,EUR,50,High,92,1,2.37,,,,,,0,70,50,50,50,70,40,50,40,30,40,40
chavara matrimony search,EUR,10,Low,0,,,,,,,,10,10,10,30,10,10,10,10,10,20,10,10
wedding matrimony,EUR,30,Low,15,0.44,3.52,,,,,,20,20,20,30,20,20,30,40,40,30,40,30
free online friendship sites,EUR,20,High,68,0.75,1.81,,,,,,10,20,20,10,10,20,20,20,30,20,10,70
older dating sites free,EUR,110,High,76,1.71,4.01,,,,,,140,140,110,170,110,90,90,90,70,90,110,90
relationship sites free,EUR,50,High,85,1.17,2.5,,,,,,50,90,50,70,70,50,50,70,40,40,50,50
free cowboy dating sites,EUR,110,High,76,0.83,1.96,,,,,,110,140,110,110,90,70,110,110,70,170,90,90
muta marriage site,EUR,20,Medium,57,0.93,1.77,,,,,,30,40,40,30,30,50,40,10,10,10,10,10
eharmony free search,EUR,90,Medium,39,1.01,5.85,,,,,,110,110,90,90,110,140,90,90,70,70,40,50
completely free military dating sites,EUR,50,High,71,0.86,1.86,,,,,,70,70,50,70,70,50,50,30,30,10,10,20
totally free dating sites for over 50,EUR,70,High,94,1.7,4.48,,,,,,40,70,70,70,50,170,110,50,20,50,50,30
matrimonialsindia,EUR,20,Low,0,,,,,,,,50,10,10,10,10,10,70,40,30,20,10,10
rich women seeking men,EUR,50,Medium,48,0.34,1.53,,,,,,40,50,30,40,70,70,40,50,50,50,50,50
asian women seeking men,EUR,70,Medium,48,1.21,3.23,,,,,,90,50,70,70,70,70,20,50,70,90,90,50
vaishya vani,EUR,10,Low,3,,,,,,,,20,10,20,10,10,10,20,20,10,10,10,20
free divorcee matrimony,EUR,10,Medium,36,,,,,,,,10,10,10,10,20,10,10,20,10,10,10,10
telugu bharat matrimony,EUR,20,Low,11,,,,,,,,20,20,20,30,30,30,20,20,20,10,20,10
mature women seeking younger men,EUR,90,Medium,59,0.61,1.53,,,,,,90,90,90,70,110,110,90,90,90,70,90,90
best free gay dating sites,EUR,70,High,72,0.67,1.74,,,,,,50,70,70,70,70,70,70,90,70,70,50,70
free matrimonial sites for widows,EUR,10,Medium,37,0.74,2.14,,,,,,20,10,10,20,10,20,10,20,20,10,10,30
turkish marriage site,EUR,30,High,74,0.89,2.09,,,,,,40,20,20,10,10,20,10,20,50,40,30,40
any free dating sites,EUR,70,High,82,1.18,2.36,,,,,,140,90,70,90,70,40,50,50,70,50,30,30
brahmin matrimony grooms,EUR,10,Low,26,,,,,,,,10,10,10,30,10,10,20,20,10,10,20,10
marriage advertisement,EUR,30,Low,13,1.23,4.06,,,,,,10,20,30,20,20,20,20,10,10,50,90,40
goudmatrimony,EUR,30,Low,0,,,,,,,,20,20,30,50,50,30,20,20,30,30,10,10
white dating sites free,EUR,40,High,89,0.77,2.04,,,,,,30,20,10,20,10,20,50,70,50,70,50,90
interracial dating central mobile,EUR,50,Low,3,0.87,1.8,,,,,,10,10,20,30,50,40,40,40,50,110,140,90
mature interracial dating sites,EUR,50,High,76,0.88,2.54,,,,,,10,10,10,10,50,170,40,10,20,140,110,140
speeding dating near me,EUR,70,Medium,38,0.74,1.85,,,,,,50,90,70,70,50,70,70,70,110,90,50,50
free senior christian singles sites,EUR,70,High,92,0.85,2.25,,,,,,50,50,50,70,90,50,70,70,70,50,50,40
free local dating sites no sign up,EUR,50,High,87,0.67,1.84,,,,,,20,20,20,90,90,70,50,50,90,110,30,50
free women dating,EUR,90,High,75,0.81,1.82,,,,,,110,90,90,70,70,70,110,110,90,110,90,110
best chat sites for singles,EUR,40,High,77,0.7,1.91,,,,,,30,20,30,20,40,40,50,50,50,40,40,30
telugu brahmin brides,EUR,30,Low,2,,,,,,,,20,20,30,30,20,20,30,30,20,40,20,20
best totally free dating sites,EUR,70,Medium,60,0.98,2.36,,,,,,90,110,90,90,70,70,70,50,50,50,40,50
free russian dating websites,EUR,40,Medium,50,2.43,6.76,,,,,,20,70,90,70,50,10,10,40,50,10,10,20
speed dating 2019,EUR,20,Low,10,,,,,,,,20,40,30,20,10,10,20,20,20,10,10,10
free no cost dating sites,EUR,70,High,91,0.96,1.97,,,,,,110,70,30,40,50,50,70,90,70,50,50,70
euttaranchal matrimonial,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
leva patil matrimony,EUR,20,Low,5,,,,,,,,20,30,20,20,10,20,20,20,20,10,30,10
free dating websites near me,EUR,70,High,91,1.08,2.6,,,,,,90,20,20,110,50,90,20,10,30,140,170,20
best dating sites for black singles,EUR,70,High,69,1.43,2.92,,,,,,70,90,90,110,90,70,70,90,70,90,70,70
kapu brides,EUR,20,Low,11,,,,,,,,30,40,40,30,20,20,20,10,20,20,10,10
free mobile dating sites,EUR,50,Medium,62,0.83,1.97,,,,,,90,110,70,70,70,30,30,30,30,30,70,50
uppara matrimony,EUR,10,Low,3,,,,,,,,10,20,30,20,10,10,30,10,10,10,20,20
100 percent free dating,EUR,50,High,90,0.9,2.19,,,,,,40,70,70,70,50,70,110,30,40,40,30,30
interracial gay chat,EUR,90,Medium,48,0.31,1.38,,,,,,110,110,90,90,70,90,90,70,110,40,40,50
chitpavan matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,20,10,10,10,10,10,10
women seeking men free,EUR,50,Medium,51,0.3,1.76,,,,,,70,50,30,70,70,40,30,50,40,50,70,50
interracial lesbian dating,EUR,70,Medium,47,0.84,2.13,,,,,,70,70,70,70,70,50,70,90,90,70,40,50
marriage brokers near me,EUR,20,Medium,51,0.68,5.95,,,,,,10,10,20,10,10,20,30,20,20,10,20,20
free latin singles dating sites,EUR,50,Low,14,,,,,,,,110,110,110,140,70,10,10,20,30,10,10,10
divorcee matrimony tamil,EUR,20,Low,21,,,,,,,,10,20,20,30,20,30,40,20,20,10,10,20
mixed race dating site,EUR,90,High,86,1.21,3.28,,,,,,110,170,140,90,70,70,70,70,70,90,70,50
kulalar,EUR,10,Low,3,,,,,,,,20,10,20,10,10,10,10,10,10,10,10,10
euttaranchal matrimonials,EUR,10,Low,1,,,,,,,,20,20,10,20,10,20,30,10,10,10,10,10
handicapped matrimony,EUR,20,Low,21,,,,,,,,20,20,10,10,50,30,30,10,10,10,10,10
gay speed dating events,EUR,70,Low,4,,,,,,,,90,40,90,10,70,140,170,20,20,10,10,70
african american speed dating,EUR,70,Low,15,0.76,9.29,,,,,,50,90,110,70,90,70,50,70,90,50,90,50
100 free chat rooms,EUR,90,Medium,49,0.25,1.32,,,,,,70,70,70,110,70,110,70,50,170,90,30,40
best free dating site 2018,EUR,70,Medium,33,,,,,,,,320,210,70,40,10,20,10,10,10,10,10,10
sindhi bride,EUR,20,Low,2,,,,,,,,30,20,20,30,20,20,20,10,20,30,30,30
cheeky speed dating,EUR,70,Low,7,1.86,2.68,,,,,,40,40,70,70,50,50,50,70,70,90,70,70
top 5 free dating sites,EUR,50,High,67,1.05,2.66,,,,,,50,50,30,40,40,50,40,50,40,70,70,50
eharmony free communication,EUR,70,Medium,34,0.82,5.85,,,,,,170,110,110,90,70,40,50,50,30,30,40,50
brahmin matrimony sites,EUR,20,Low,21,,,,,,,,10,20,20,30,20,20,20,20,10,10,10,10
mixed dating sites,EUR,70,High,91,1.32,3.67,,,,,,90,70,50,70,50,70,70,70,70,90,90,90
free dating site plattsburgh new york,EUR,70,Medium,64,1.14,4.69,,,,,,90,90,70,90,90,70,50,50,50,50,30,30
interracial dating only,EUR,70,Medium,57,0.31,1.61,,,,,,30,20,20,30,20,170,170,140,70,10,10,40
speed dating for black singles,EUR,90,Medium,34,0.89,1.65,,,,,,40,90,110,90,50,30,50,90,90,140,140,110
no registration hookup sites,EUR,50,High,81,0.46,1.25,,,,,,70,50,50,40,50,50,30,50,70,50,50,50
polish dating websites,EUR,50,Medium,65,1.62,6.15,,,,,,50,70,50,40,70,50,50,90,70,50,50,20
cougar speed dating,EUR,50,Low,13,,,,,,,,50,70,90,70,50,50,40,50,50,40,40,40
lonely women looking for men,EUR,40,Medium,59,0.31,1.33,,,,,,40,50,40,40,50,20,20,40,30,40,50,50
speed dating south jersey,EUR,70,Low,22,1.13,2.41,,,,,,40,110,50,70,70,70,110,70,50,90,110,90
kannada brahmin matrimony,EUR,20,Low,5,,,,,,,,20,10,20,20,20,20,30,10,10,10,20,20
nagarathar suyamvaram,EUR,10,Low,0,,,,,,,,30,20,10,20,10,10,10,10,10,10,10,20
vaniya marriage bureau,EUR,10,Low,0,,,,,,,,10,10,20,10,10,10,10,10,10,10,10,10
valentine's day speed dating,EUR,50,Low,0,,,,,,,,10,170,480,10,0,0,0,0,10,0,10,10
free dating sites for seniors over 70,EUR,50,High,90,0.87,2.01,,,,,,50,70,30,40,50,50,70,40,40,50,40,50
koa matrimonial,EUR,30,Low,5,,,,,,,,50,30,30,70,30,40,20,40,10,10,10,20
senior interracial dating,EUR,70,High,91,0.9,2.01,,,,,,30,40,50,30,30,40,40,50,320,140,50,40
ganapathythevar,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,20,30,10,10
free hookup chat rooms,EUR,70,High,89,0.54,1.14,,,,,,110,110,40,70,50,70,70,70,90,90,50,70
pof free search without registering,EUR,50,Medium,37,0.4,1.8,,,,,,50,50,50,30,50,50,40,50,40,50,50,40
apna desh matrimonial,EUR,30,Low,0,,,,,,,,40,40,70,50,40,30,20,20,20,20,20,30
okcupid free dating site,EUR,70,Medium,59,0.69,1.84,,,,,,50,140,140,40,20,50,50,50,30,50,50,50
ajit matrimonial,EUR,20,Low,4,,,,,,,,30,20,10,30,10,20,20,20,10,10,10,30
sikh matrimony brides,EUR,20,Medium,52,0.63,1.32,,,,,,20,20,10,20,10,10,20,40,20,20,30,20
fanime speed dating,EUR,70,Low,2,,,,,,,,10,30,20,50,70,480,10,10,10,10,10,20
free single parent dating,EUR,70,High,68,1.29,2.87,,,,,,50,110,90,50,70,50,70,70,90,40,50,40
kallar matrimony,EUR,10,Low,8,,,,,,,,20,20,20,30,10,10,10,10,10,10,10,10
casual kiss dating site,EUR,50,Low,29,,,,,,,,70,50,70,90,90,70,70,50,0,10,10,10
christian single dating for free,EUR,50,High,79,1.42,3.66,,,,,,40,30,30,40,40,50,40,70,70,70,90,70
no membership dating sites,EUR,50,High,92,1.23,2.97,,,,,,20,50,50,50,30,70,50,50,40,70,70,70
free dating advice,EUR,50,Medium,49,0.6,1.52,,,,,,40,50,40,50,50,50,50,40,40,50,90,70
euttaranchal matrimonial profile search,EUR,10,Unknown,,,,,,,,,10,30,50,20,30,10,10,10,0,10,0,0
free dating web,EUR,50,Medium,60,1.13,2.56,,,,,,50,70,50,70,40,30,50,70,40,40,30,20
meet local black singles,EUR,70,High,85,1.19,3.52,,,,,,90,20,20,140,110,70,90,50,50,30,40,20
speed dating 20s,EUR,50,Low,3,,,,,,,,40,40,50,40,30,40,50,70,70,50,50,50
best site to meet women,EUR,70,High,72,1.02,3.07,,,,,,90,90,50,90,70,70,70,90,90,70,90,70
tinder free dating,EUR,40,High,71,0.71,1.58,,,,,,40,20,40,30,10,30,90,30,40,50,30,30
pof upgraded me for free,EUR,50,Low,24,1.5,1.84,,,,,,50,70,70,70,50,70,40,50,40,30,30,40
free social dating sites,EUR,50,High,75,0.85,2.12,,,,,,50,70,40,40,50,90,30,50,50,50,70,50
reddit best hookup sites,EUR,50,Low,12,1.83,3.6,,,,,,70,40,40,50,70,50,70,70,70,50,50,50
singles near me free chat,EUR,50,High,91,0.6,1.76,,,,,,20,10,30,90,110,50,40,40,30,70,50,70
gay dating chat rooms,EUR,70,Low,23,0.94,1.71,,,,,,70,50,50,40,40,70,20,40,10,50,170,110
free online christian dating sites,EUR,50,High,73,1.37,3.55,,,,,,70,90,70,70,50,40,50,50,30,30,70,40
totally free vietnamese dating sites,EUR,30,High,79,1.29,5.91,,,,,,70,70,70,90,40,0,0,10,30,10,10,10
okcupid free search,EUR,70,Low,17,0.66,1.31,,,,,,90,90,110,90,70,30,50,50,30,30,210,70
free sites like tinder,EUR,50,Medium,63,0.57,1.47,,,,,,50,40,70,40,50,70,40,50,50,40,50,70
best free lgbt dating sites,EUR,40,Unknown,,,,,,,,,90,90,90,110,90,10,0,10,20,10,10,0
marathi matrimony search,EUR,10,Low,10,,,,,,,,10,10,10,10,10,10,10,20,10,10,10,10
divorcee brides,EUR,10,Low,15,,,,,,,,10,10,10,10,30,20,10,10,10,10,10,20
mudiraj brides,EUR,20,Low,12,,,,,,,,20,20,10,30,20,20,10,50,20,10,40,20
friendzy speed dating,EUR,70,Low,12,,,,,,,,0,0,0,50,90,110,110,70,90,110,50,20
international dating websites free,EUR,90,Medium,35,1.22,5.29,,,,,,70,90,50,40,50,30,70,90,170,210,70,170
free internet dating,EUR,30,Medium,60,1.03,2.42,,,,,,40,50,40,50,40,30,30,20,30,20,20,30
swirl interracial dating,EUR,70,Low,14,0.22,0.79,,,,,,20,20,30,210,140,70,20,40,50,30,70,70
bride in telugu,EUR,10,Low,0,,,,,,,,10,20,10,30,10,10,10,10,10,20,10,20
vivaah matrimony,EUR,10,Low,3,,,,,,,,10,10,10,10,10,10,10,10,10,20,30,20
halal marriage website,EUR,20,Medium,50,1.06,2.42,,,,,,40,70,30,40,20,20,10,10,20,10,10,20
bharat matrimony bengali,EUR,10,Low,17,,,,,,,,10,40,30,10,20,10,10,10,10,10,10,10
free no card hookup sites,EUR,50,High,93,0.99,2.21,,,,,,70,40,50,50,50,50,30,30,50,70,70,40
garhwali matrimonial,EUR,20,Low,14,,,,,,,,10,30,20,20,20,10,20,10,10,10,20,10
dating sites free dating sites,EUR,50,High,91,1.43,3.08,,,,,,40,50,40,70,70,40,30,50,30,40,20,70
free christian dating sites without payment,EUR,50,Medium,63,1.08,2.09,,,,,,10,10,50,140,50,20,30,30,40,70,90,70
free online dating chat rooms,EUR,70,High,75,1.13,2.18,,,,,,40,50,50,40,30,50,70,70,90,90,70,70
i need a free dating site,EUR,30,High,89,1.84,3.47,,,,,,20,30,20,20,20,20,40,40,30,30,20,20
free dating sites for over 50s,EUR,30,High,94,1.95,4.28,,,,,,10,20,20,10,20,20,40,40,30,40,50,30
hookup sites no card,EUR,50,High,86,0.88,1.63,,,,,,90,70,260,90,40,10,10,10,10,10,40,10
free to use dating sites,EUR,30,High,87,1.52,3.78,,,,,,20,40,30,30,20,30,40,30,40,30,20,20
single woman looking for man,EUR,30,High,74,0.63,1.88,,,,,,10,10,10,10,10,30,70,70,40,40,50,30
maratha brides,EUR,10,Low,2,,,,,,,,10,10,20,20,10,10,10,10,10,10,10,10
free online dating sites near me,EUR,50,High,82,1.32,2.62,,,,,,70,90,40,110,50,30,30,50,20,40,20,20
free gay meeting sites,EUR,50,High,81,0.76,2.1,,,,,,70,70,50,70,70,50,30,70,50,40,70,70
gay interracial dating sites,EUR,90,High,78,0.72,1.79,,,,,,90,90,70,110,90,50,70,90,70,90,90,70
bride in tamil,EUR,10,Low,0,,,,,,,,10,10,20,10,20,10,20,10,10,10,10,10
viswabrahmin brides,EUR,20,Low,7,,,,,,,,20,20,20,20,20,10,20,10,10,10,20,30
free dating site worldwide,EUR,40,High,80,1.02,4.55,,,,,,20,20,40,50,40,40,110,40,50,40,50,30
etemaad rishtey,EUR,10,Low,5,,,,,,,,20,10,10,20,10,10,10,10,10,10,10,10
hookup sites free to message,EUR,50,Medium,43,,,,,,,,10,140,170,140,90,10,10,10,10,0,10,10
free korean dating website,EUR,50,Low,0,,,,,,,,320,210,40,110,40,10,10,10,10,10,10,10
free speed dating near me,EUR,50,Medium,51,0.69,1.84,,,,,,110,50,70,70,90,70,20,10,30,20,50,30
tamil matrimony profile search,EUR,10,Low,5,,,,,,,,20,10,10,10,10,20,10,10,10,10,10,10
jspn matrimony,EUR,10,Low,0,,,,,,,,10,10,20,10,10,10,0,10,10,10,10,10
free online dating near me,EUR,50,High,100,1.35,2.57,,,,,,40,90,170,30,20,30,30,20,50,40,10,20
free membership dating sites,EUR,40,High,91,1.13,2.1,,,,,,30,50,50,40,40,20,50,30,50,40,50,40
match singles events,EUR,50,Medium,46,1.38,5.62,,,,,,40,70,50,50,30,40,50,70,140,20,40,50
christian interracial dating sites,EUR,50,High,83,1.74,3.88,,,,,,70,30,50,40,30,70,20,50,50,50,40,50
odiashaadi,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
women seeking men long island,EUR,90,Low,20,,,,,,,,90,50,70,140,170,70,50,70,70,110,90,30
free black dating sites without payment,EUR,50,High,100,,,,,,,,50,110,170,140,110,20,10,10,10,0,0,10
free dating sites for older singles,EUR,50,High,91,1.75,4.3,,,,,,50,50,40,30,40,30,50,50,40,70,70,50
vanajarao quick marriages,EUR,10,Low,5,,,,,,,,20,20,20,10,10,20,20,10,10,10,10,10
maithil matrimony,EUR,10,Low,14,0.32,2.95,,,,,,10,10,20,20,10,10,10,10,10,20,10,20
telugu matrimony search groom,EUR,10,Low,6,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
asian women looking for american men,EUR,50,High,71,1.45,5,,,,,,50,70,40,40,40,40,70,50,70,70,90,70
free sites like pof,EUR,50,Medium,45,0.67,1.41,,,,,,50,70,50,50,70,70,50,50,50,40,30,40
matrimony near me,EUR,10,Low,33,0.48,2.14,,,,,,10,20,20,10,10,10,10,10,20,10,10,10
dadhich matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,20,10,20,10,10,10,10
swayamvar matrimony,EUR,20,Low,3,,,,,,,,10,10,20,30,20,20,20,10,10,10,10,30
eris free dating site,EUR,20,High,76,0.79,1.84,,,,,,10,20,30,30,30,20,30,30,10,10,20,20
dating sites free chat room,EUR,30,High,82,1.04,1.99,,,,,,10,10,10,10,10,30,20,30,50,40,90,20
best free dating sites for over 40,EUR,50,Medium,54,1.1,2.58,,,,,,110,140,70,110,70,10,10,20,20,10,10,10
jain matrimony brides,EUR,10,Low,29,,,,,,,,10,20,20,30,10,10,10,10,20,10,10,10
free lesbian dating chat rooms,EUR,50,High,76,,,,,,,,10,170,480,10,10,10,10,10,10,0,10,20
pof basic search free,EUR,50,Unknown,,,,,,,,,30,10,50,70,140,140,30,40,90,30,10,0
thogata veera kshatriya,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,40,10
cdff website,EUR,50,Low,5,,,,,,,,50,50,30,10,30,50,170,70,110,20,20,10
free online dating sites without credit card,EUR,30,Low,30,1.66,6.38,,,,,,10,10,30,10,40,140,90,30,10,20,10,10
best completely free dating sites,EUR,50,High,76,1,2.36,,,,,,70,90,90,70,70,30,30,20,20,30,30,20
interracial personals,EUR,50,High,69,0.77,1.95,,,,,,90,70,70,50,90,50,40,30,40,30,40,30
7 in heaven speed dating,EUR,50,Low,12,0.25,0.46,,,,,,90,50,50,40,40,40,40,40,90,70,50,50
speed dating website,EUR,50,Medium,62,1.03,2.31,,,,,,50,70,50,40,40,50,50,50,40,40,40,50
long distance relationship free dating sites,EUR,40,Medium,64,1.02,2.02,,,,,,30,50,30,40,40,50,30,30,50,30,30,30
free gay online dating,EUR,70,High,79,0.81,2.13,,,,,,70,90,70,70,70,90,50,70,50,70,50,50
mingle2 free dating,EUR,20,Low,18,0.77,1.84,,,,,,30,20,20,20,20,20,30,10,0,10,10,50
ok google free dating sites,EUR,50,High,93,1.25,2.2,,,,,,50,70,70,70,70,50,50,40,30,20,30,40
ability matrimony,EUR,10,Low,2,,,,,,,,20,20,10,10,10,10,0,10,10,10,10,20
free online gay dating,EUR,40,High,87,0.89,2.03,,,,,,70,40,40,50,40,50,50,30,40,30,30,50
browse dating sites without joining,EUR,40,High,76,0.64,1.85,,,,,,90,20,20,40,50,40,50,50,40,20,20,20
muzmatch profiles,EUR,20,Low,2,,,,,,,,20,20,20,30,10,30,20,20,40,40,20,10
no cc hookup sites,EUR,50,High,87,0.73,1.19,,,,,,90,70,90,50,30,20,50,140,40,10,20,10
biker planet free search,EUR,50,Medium,43,0.57,6.09,,,,,,90,50,50,70,20,110,20,20,30,140,20,10
free american dating site without payment,EUR,30,High,96,1.36,3.14,,,,,,30,30,40,20,10,70,30,20,20,10,20,20
w seeking m,EUR,50,Medium,37,0.38,0.96,,,,,,30,40,50,40,40,50,50,70,40,30,50,70
datehookup sign up,EUR,40,Medium,36,0.75,1.37,,,,,,50,40,70,90,40,20,20,20,20,50,10,20
meet local singles near me free,EUR,40,High,95,1.43,2.36,,,,,,20,50,30,30,10,10,40,50,40,90,110,30
free personals no sign up,EUR,50,Medium,53,0.26,1.54,,,,,,20,30,30,260,210,10,20,20,20,30,30,20
free divorced dating sites,EUR,40,High,84,0.92,2.4,,,,,,40,50,50,40,50,40,30,40,30,50,40,30
find dating profiles free,EUR,70,High,91,0.84,2.47,,,,,,50,90,70,110,70,140,90,70,50,50,40,30
telugu marriage bureau,EUR,10,Low,24,,,,,,,,10,10,20,20,10,10,10,10,10,10,10,10
black woman and white man couple,EUR,90,Low,2,,,,,,,,30,50,30,50,30,40,50,140,140,140,140,110
gurav matrimony,EUR,10,Low,0,,,,,,,,10,10,20,10,10,10,10,10,10,10,10,10
dating sites without registering,EUR,40,High,72,0.76,2.03,,,,,,40,70,20,20,20,20,30,30,70,40,40,20
girl looking for guy craigslist,EUR,40,Low,23,,,,,,,,50,50,30,40,70,50,40,50,40,20,20,40
professional dating sites free,EUR,50,High,85,1.29,2.99,,,,,,70,70,50,50,40,50,40,40,70,70,50,50
blind date events,EUR,40,Low,23,0.58,0.9,,,,,,30,40,30,40,30,40,30,50,70,40,70,50
black speed dating near me,EUR,50,Low,19,,,,,,,,50,50,70,70,40,40,50,30,40,50,40,40
100 free gay dating sites for serious relationships,EUR,30,High,100,,,,,,,,90,70,70,90,50,10,10,10,10,0,10,10
urdushaadi,EUR,10,Low,0,,,,,,,,10,0,10,10,10,10,10,10,10,10,10,10
free dating websites no sign up,EUR,50,High,75,0.84,1.83,,,,,,110,110,30,40,110,40,50,20,20,10,20,30
bhatraju matrimony,EUR,10,Low,3,,,,,,,,20,20,10,10,10,10,10,10,10,10,10,10
direct second marriage matrimonial,EUR,10,Low,27,,,,,,,,10,10,10,10,10,10,0,10,10,10,10,10
rich women looking for young men,EUR,50,Medium,40,0.71,1.64,,,,,,50,50,30,40,30,50,50,50,40,40,50,70
free social network dating sites,EUR,30,Medium,57,0.68,2.01,,,,,,50,50,20,30,10,10,40,20,20,10,30,20
second marriage matrimony telugu,EUR,10,Low,12,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
saisankara matrimonial brahmin search,EUR,10,Low,0,,,,,,,,20,20,10,10,10,30,10,10,10,10,0,10
free online dating sites no payment,EUR,40,High,67,1.47,2.22,,,,,,20,20,140,260,10,10,20,10,10,10,10,10
real free dating,EUR,50,High,84,0.99,2.43,,,,,,70,50,50,40,30,70,40,50,50,40,40,50
speed dating locations,EUR,50,Low,16,0.71,3.09,,,,,,70,50,70,70,40,50,70,50,30,20,20,30
black singles chat,EUR,50,High,77,0.75,1.53,,,,,,90,90,70,50,50,70,50,30,40,70,40,40
100 free seventh day adventist dating sites,EUR,30,High,86,0.84,1.79,,,,,,50,30,20,20,30,20,20,30,30,20,50,50
deaf and dumb dating site,EUR,30,High,78,0.65,1.58,,,,,,20,30,30,40,30,30,40,40,50,10,20,30
find singles near me free,EUR,30,High,74,1.31,2.28,,,,,,40,40,30,30,30,40,70,20,20,40,20,20
women looking for men free,EUR,40,Medium,51,0.28,0.96,,,,,,30,70,40,30,30,50,40,50,30,40,70,40
tamil matrimony view profile by id,EUR,10,Low,0,,,,,,,,20,10,20,10,10,10,10,10,10,10,10,10
black white interracial dating,EUR,30,Medium,48,0.38,1.66,,,,,,10,10,10,10,10,10,10,40,90,40,70,50
free ethiopian dating site,EUR,30,Medium,60,0.85,1.8,,,,,,50,70,50,20,20,20,40,20,20,40,30,30
dating sites for interracial dating,EUR,40,High,86,1.51,4.04,,,,,,20,70,50,50,40,50,40,30,20,20,20,70
doctor matrimony grooms,EUR,20,Medium,53,0.51,0.98,,,,,,20,10,20,10,20,20,10,30,10,10,30,20
mature free single dating site,EUR,40,High,98,1.08,2.71,,,,,,40,40,30,30,30,50,50,40,30,30,30,30
chettiyarmatrimony,EUR,10,Low,0,,,,,,,,20,10,40,10,10,10,10,10,10,10,10,10
legit online dating sites,EUR,30,High,69,1.24,3.17,,,,,,30,30,30,30,20,20,30,20,20,30,30,30
rich ladies looking for love,EUR,10,High,68,0.4,2.04,,,,,,30,30,10,10,10,10,10,20,10,10,10,20
free dating and flirt chat,EUR,30,High,73,0.87,1.68,,,,,,50,30,40,70,70,10,10,10,10,10,10,10
hookup sites free no sign up,EUR,50,High,100,0.68,1.63,,,,,,70,210,90,90,50,10,10,10,10,10,10,10
dating sites without credit card,EUR,40,High,97,1.32,3.26,,,,,,40,40,50,70,40,30,50,20,30,30,20,20
asian women seeking black men,EUR,50,High,71,1.34,3.77,,,,,,40,90,30,70,50,70,50,50,30,50,40,50
free dating sites like plenty of fish,EUR,30,High,74,0.8,1.99,,,,,,10,10,20,10,50,90,70,30,30,30,30,30
qiran muslim marriage site,EUR,30,Medium,44,0.76,1.9,,,,,,210,90,10,10,10,10,10,10,10,10,10,10
bharat matrimony kannada,EUR,10,Low,7,,,,,,,,10,10,10,10,10,20,10,10,10,10,10,10
mogaveera matrimony,EUR,10,Low,0,,,,,,,,10,20,10,10,10,10,10,10,10,10,10,10
bharat matrimony view profile by id,EUR,10,Low,10,,,,,,,,10,10,10,20,10,10,10,10,10,10,10,10
women seeking black men,EUR,50,Medium,58,0.58,1.88,,,,,,110,50,50,50,40,40,20,50,30,40,20,40
ladies seeking men,EUR,20,Medium,60,0.33,0.85,,,,,,20,30,20,20,10,20,30,10,20,10,10,30
