Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
stella auto,EUR,50,Low,3,,,,,,,,40,90,40,70,70,40,50,70,40,50,40,30
tiptronic cars,EUR,50,Low,7,,,,,,,,70,40,50,70,50,50,50,70,90,50,70,50
evo x automatic,EUR,110,Medium,48,0.31,1.2,,,,,,70,110,110,110,110,140,140,110,110,140,140,110
automatic suv,EUR,30,Low,32,2.22,7.62,,,,,,20,20,30,30,30,40,30,40,50,20,40,30
bmw m4 automatic,EUR,110,Low,32,0.5,5.55,,,,,,90,90,90,90,90,110,90,110,140,110,110,90
lexus v8 engine for sale,EUR,30,High,100,0.59,1.4,,,,,,30,20,20,40,20,30,20,20,20,30,30,30
mitsubishi lancer automatic,EUR,70,Medium,47,0.35,1.13,,,,,,30,50,70,70,90,70,50,90,140,90,70,90
used mini cooper automatic,EUR,90,High,85,0.61,4.32,,,,,,70,90,70,110,110,110,110,140,140,90,50,70
auto car price,EUR,20,Low,23,1.01,3.97,,,,,,20,20,20,10,20,20,10,20,30,20,20,20
acura rsx automatic,EUR,110,Medium,40,0.47,17.99,,,,,,70,90,110,90,90,90,110,210,140,110,140,70
lexus is200 engine,EUR,30,Medium,62,,,,,,,,10,30,10,20,20,30,30,40,50,40,50,40
auto diesel mechanic,EUR,90,Medium,34,2.78,10.12,,,,,,40,110,70,90,90,90,90,70,110,90,90,50
10 speed automatic mustang,EUR,110,High,71,0.7,2.57,,,,,,110,70,70,90,90,90,70,210,170,210,140,110
lotus elise automatic,EUR,90,Medium,36,,,,,,,,70,70,90,70,110,90,90,140,110,90,70,90
fiat 500 automatic for sale,EUR,20,High,69,0.51,2.52,,,,,,10,20,30,20,20,20,20,30,20,20,20,10
automatic smart cars for sale near me,EUR,50,High,70,0.62,2.97,,,,,,10,10,10,10,20,50,30,70,140,110,90,50
mustang gt350 automatic,EUR,90,Medium,43,0.33,1.08,,,,,,90,110,90,90,90,110,110,110,110,90,110,70
jeep wrangler 2 door automatic,EUR,140,High,100,0.76,8.99,,,,,,70,70,140,480,170,70,110,140,140,90,70,90
camaro 10 speed,EUR,140,Low,14,0.49,1.39,,,,,,140,90,110,140,170,170,140,140,140,140,110,110
5 speed auto,EUR,110,Low,3,3.26,9.17,,,,,,50,90,90,140,110,110,140,140,70,90,90,110
porsche 911 automatic,EUR,90,Low,31,0.4,3.16,,,,,,70,90,70,90,70,110,90,90,90,90,70,70
gearless car,EUR,20,Low,2,,,,,,,,20,10,10,20,20,20,20,20,20,20,10,20
parks motor company,EUR,30,Low,8,0.45,1.12,,,,,,30,30,30,20,10,20,50,30,50,40,30,50
ford approved used,EUR,10,Low,21,1.65,2.74,,,,,,10,20,20,10,20,20,10,20,20,10,10,10
uti diesel mechanic,EUR,140,Low,19,2.34,15.21,,,,,,90,140,140,170,210,170,170,140,170,170,140,210
fully automatic car,EUR,30,Medium,44,0.98,3.33,,,,,,20,30,30,30,40,30,30,20,20,40,40,40
motor gt,EUR,30,Low,32,,,,,,,,30,30,40,40,40,20,10,20,30,20,20,10
hellcat auto,EUR,30,High,88,0.61,1,,,,,,20,30,20,20,30,30,30,30,40,20,20,50
ase certified mechanic shop near me,EUR,110,Low,30,2.84,9.08,,,,,,20,90,50,10,10,20,50,30,170,260,390,170
2019 wrx automatic,EUR,90,High,70,0.75,5.84,,,,,,70,90,90,110,140,140,140,110,110,70,90,40
auto ac mechanic near me,EUR,140,Medium,37,3.37,12.12,,,,,,20,10,30,70,110,210,320,320,210,140,90,20
rx8 automatic,EUR,70,Medium,50,0.31,2.5,,,,,,70,90,50,90,50,90,70,70,110,90,70,50
tesla automatic car,EUR,30,Low,4,0.66,1.77,,,,,,30,20,20,30,30,30,30,30,30,50,40,40
hyundai h1 for sale,EUR,10,Medium,46,0.7,3.14,,,,,,10,10,10,10,20,10,10,10,10,10,20,10
kia automatic,EUR,20,Medium,43,1.09,3.67,,,,,,10,10,10,10,10,10,10,20,20,40,30,30
honda beat new,EUR,30,Low,2,,,,,,,,20,10,20,20,20,20,30,30,30,30,50,40
wrx auto,EUR,90,Low,30,1.48,5.39,,,,,,70,90,70,90,70,90,70,70,110,70,90,70
mercedes automatic,EUR,20,Low,15,1.13,3.59,,,,,,10,10,20,20,30,10,20,20,20,20,30,20
toyota 86 automatic for sale,EUR,70,High,89,1.07,4.63,,,,,,50,70,70,110,110,90,70,50,110,90,70,50
hyundai accent automatic,EUR,30,Medium,42,0.97,3.48,,,,,,20,20,20,20,30,40,40,40,30,40,40,40
ase master tech,EUR,90,Low,6,,,,,,,,50,50,50,90,70,110,110,90,140,110,110,90
2018 mustang gt 10 speed,EUR,90,High,68,0.67,2.71,,,,,,110,90,90,90,90,110,70,90,70,90,90,90
honda civic hatchback automatic,EUR,90,Medium,48,0.88,6.74,,,,,,70,90,90,90,70,70,70,90,90,110,90,70
hyundai automatic cars,EUR,20,Low,9,0.76,3.61,,,,,,10,10,10,10,10,20,10,30,10,10,30,20
porsche 944 automatic,EUR,70,High,84,0.3,4.35,,,,,,50,70,50,70,70,50,90,110,70,90,90,70
hyundai automatic,EUR,20,Medium,48,0.77,1.53,,,,,,10,20,20,10,10,20,20,10,20,20,20,20
highest paid automotive technicians,EUR,90,Low,12,2.7,11.69,,,,,,110,110,110,90,90,70,50,90,70,140,70,70
used automatic cars for sale near me,EUR,10,Medium,60,1.65,6.02,,,,,,10,10,20,20,10,10,10,10,20,20,10,10
honda crv automatic,EUR,20,Medium,51,2.75,8.99,,,,,,20,10,20,20,20,20,20,20,10,20,20,20
ford s max for sale,EUR,10,Medium,54,0.78,3.31,,,,,,10,20,10,10,10,10,20,20,10,10,10,10
diesel automatic cars,EUR,20,Low,3,,,,,,,,10,20,20,20,10,10,20,20,10,30,20,10
subaru crosstrek automatic,EUR,90,Medium,66,1.98,5.81,,,,,,70,70,90,90,110,110,90,90,90,90,90,50
ford automatic cars,EUR,20,Low,27,0.82,2.71,,,,,,10,20,20,10,10,20,10,10,20,20,20,20
370z nismo automatic,EUR,90,Medium,53,0.61,4.95,,,,,,50,90,90,70,90,90,90,90,90,110,90,70
mini countryman automatic,EUR,20,Medium,52,0.63,3.32,,,,,,20,20,20,20,30,30,30,40,20,10,20,20
fiat abarth automatic,EUR,50,Low,33,0.31,0.72,,,,,,70,70,40,50,40,30,50,40,70,50,30,40
civic automatic,EUR,40,Low,19,2.03,6.19,,,,,,20,30,20,20,40,40,50,50,40,50,30,40
ase certified oil change,EUR,90,Medium,48,1.8,4.41,,,,,,40,90,90,70,90,90,90,90,90,90,90,110
2017 mustang gt automatic,EUR,90,High,79,0.57,3.16,,,,,,90,70,70,110,90,90,50,90,110,110,90,70
stratton auto sales,EUR,90,Low,4,,,,,,,,90,110,140,140,90,70,90,90,70,40,50,40
chevrolet spark automatic,EUR,40,Medium,51,0.64,1.67,,,,,,20,20,40,40,20,20,30,50,50,50,40,40
2016 mustang gt automatic,EUR,90,High,98,0.51,1.78,,,,,,70,90,90,90,90,90,110,90,110,70,110,90
uti automotive technician,EUR,90,Low,23,3.36,79.71,,,,,,10,90,260,210,40,20,50,140,20,20,20,140
ase certified repair facility,EUR,90,Low,19,1.22,12.06,,,,,,40,50,70,90,110,140,140,110,90,50,70,50
suzuki latest car,EUR,20,Low,3,,,,,,,,10,20,10,10,20,30,20,20,20,20,20,20
new automatic cars,EUR,20,Medium,37,1.62,3.99,,,,,,10,10,10,10,10,10,20,30,30,20,40,20
mazda automatic,EUR,30,Medium,47,0.78,4.39,,,,,,20,20,30,10,30,30,30,40,50,30,40,30
the motor car,EUR,20,Low,3,,,,,,,,10,30,20,30,10,10,20,20,20,20,20,20
automatic convertible,EUR,50,Medium,56,0.63,3.28,,,,,,30,50,30,70,50,70,70,70,50,70,50,30
automatic hatchback,EUR,30,Low,5,4.29,7.39,,,,,,40,30,30,20,40,30,20,30,40,50,30,30
fiesta automatic,EUR,20,Low,4,,,,,,,,20,20,20,20,20,10,10,20,20,20,20,30
honda accord automatic,EUR,40,Medium,59,1.31,8.99,,,,,,30,30,30,40,30,30,30,40,50,40,50,30
vw up automatic,EUR,10,Low,5,,,,,,,,10,10,10,10,10,10,10,20,20,20,10,10
bmw 1 series automatic,EUR,10,Low,18,,,,,,,,10,10,10,20,10,10,10,20,20,10,10,10
nissan automatic cars,EUR,20,Medium,41,1.01,2.7,,,,,,10,10,10,20,20,10,20,20,30,20,40,10
lotus automatic,EUR,70,Medium,48,,,,,,,,40,50,70,70,90,70,70,90,90,70,50,50
vw automatic,EUR,20,High,75,1.78,6.92,,,,,,20,30,10,10,10,20,30,40,40,30,20,10
ase master mechanic,EUR,70,Low,2,,,,,,,,90,50,90,90,140,90,170,70,40,20,50,50
walmart automotive technician,EUR,90,Low,12,1.12,4.32,,,,,,50,70,70,70,70,90,70,90,90,90,110,70
auto automatic,EUR,30,Low,4,,,,,,,,40,30,30,30,30,20,20,20,20,20,20,20
audi a4 automatic,EUR,20,Medium,36,0.65,5.72,,,,,,10,10,10,20,10,10,30,30,30,20,30,10
mx5 automatic,EUR,30,Medium,50,2.47,4.95,,,,,,40,30,30,40,40,40,20,30,40,40,30,20
entry level automotive technician,EUR,90,Low,20,1.4,15.2,,,,,,40,50,50,50,70,90,70,90,90,110,170,140
porsche boxster automatic,EUR,70,High,82,0.34,1.11,,,,,,30,40,70,70,70,50,50,70,90,70,70,70
2018 subaru wrx automatic,EUR,70,Medium,47,0.48,2.8,,,,,,90,90,70,90,70,70,70,70,70,90,70,70
2014 mustang gt automatic,EUR,70,High,88,0.49,1.84,,,,,,50,70,90,90,90,90,70,90,70,70,70,70
toyota fortuner engine,EUR,20,Medium,40,,,,,,,,10,20,20,20,20,10,20,20,20,10,20,30
automatic classic cars,EUR,70,Medium,41,,,,,,,,40,70,40,40,70,50,70,90,110,90,50,70
bmw m2 automatic,EUR,50,Low,32,0.95,6.92,,,,,,70,50,50,50,70,50,50,50,50,50,50,70
hyundai elantra automatic,EUR,30,Medium,35,1.12,6.28,,,,,,20,20,30,30,20,30,20,30,30,30,40,30
mazda 2 automatic,EUR,10,Low,21,0.45,2.34,,,,,,10,10,10,10,10,10,10,10,20,10,20,10
abarth automatic,EUR,30,Low,3,,,,,,,,20,20,40,50,20,40,40,30,20,40,30,20
get ase certified,EUR,110,Low,28,0.65,2.6,,,,,,90,110,90,110,110,110,90,110,90,110,110,90
mazda 6 automatic,EUR,30,Medium,36,2.58,4.95,,,,,,40,30,20,40,30,40,30,30,50,20,20,10
automotive technician walmart,EUR,70,Low,6,1.01,6.09,,,,,,50,90,70,50,50,50,90,110,110,90,90,90
bmw automatic car,EUR,20,Low,31,0.37,1.77,,,,,,10,20,10,10,20,10,20,40,30,30,30,20
mitsubishi mirage automatic,EUR,30,Low,18,0.39,2.88,,,,,,20,40,30,20,20,20,30,50,50,30,20,20
the first automatic car,EUR,50,Low,0,,,,,,,,30,50,40,40,50,40,50,50,70,70,50,70
toyota celica automatic,EUR,50,Medium,48,0.31,0.65,,,,,,30,40,30,50,40,30,70,50,50,70,50,50
ford st automatic,EUR,40,Low,22,0.53,2.81,,,,,,30,30,40,30,40,40,40,50,40,40,50,20
kia sportage automatic,EUR,10,Medium,47,2.2,8.01,,,,,,10,10,10,10,10,10,10,10,20,10,10,10
honda civic automatic for sale,EUR,30,High,88,0.83,5.82,,,,,,10,20,20,40,40,30,20,20,30,30,20,30
best cvt cars,EUR,50,Low,12,,,,,,,,50,40,20,40,50,90,70,50,70,50,40,40
gt86 automatic,EUR,40,Low,33,1.27,4.6,,,,,,30,40,30,40,30,50,30,40,50,40,40,40
honda civic auto to manual conversion cost,EUR,70,Medium,36,2.85,13.49,,,,,,50,50,50,70,90,50,70,70,70,50,50,50
volkswagen jetta automatic,EUR,40,Medium,54,1.03,6.74,,,,,,20,40,20,50,40,40,50,40,50,50,30,40
automatic hatchback cars,EUR,20,Low,22,0.67,8.09,,,,,,20,30,20,30,20,20,20,20,30,10,20,20
e36 auto to manual swap,EUR,50,High,71,,,,,,,,40,40,50,40,70,70,50,50,70,50,70,50
toyota mr2 automatic,EUR,50,Medium,58,0.33,2.03,,,,,,20,40,30,30,70,40,50,50,70,90,50,50
automotive technician near me,EUR,70,Medium,41,2.08,15.46,,,,,,20,90,40,50,30,90,70,70,50,70,70,90
mini one for sale,EUR,10,High,100,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
auto mechanic technician,EUR,50,Medium,39,2.41,18.27,,,,,,40,70,70,50,50,70,40,50,70,50,70,50
volvo automatic,EUR,20,Medium,33,0.68,7.72,,,,,,20,20,10,10,10,10,20,40,30,20,30,30
honda civic 2019 automatic,EUR,30,Medium,46,1.57,8.76,,,,,,20,20,30,30,30,40,20,50,40,30,20,20
mark motors audi,EUR,10,Low,12,3.71,8.68,,,,,,20,20,20,20,20,20,10,10,10,10,10,10
maserati automatic,EUR,30,Medium,58,0.6,1.87,,,,,,30,30,30,40,30,30,40,40,40,30,30,30
powerglide lamborghini,EUR,70,Low,6,,,,,,,,90,90,50,50,30,30,40,50,90,70,90,50
motor honda crv,EUR,10,High,100,3.24,7.86,,,,,,10,10,10,10,10,10,10,20,10,20,10,10
fiat 500 abarth automatic for sale,EUR,40,High,86,0.33,1.18,,,,,,20,40,40,40,50,30,40,30,70,40,30,30
audi a1 automatic,EUR,10,High,77,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
top car motors,EUR,50,Low,1,,,,,,,,140,110,110,70,70,40,30,30,30,30,20,20
i10 automatic price,EUR,10,Low,3,,,,,,,,10,10,10,10,10,20,10,10,10,10,10,10
used fiat 500 automatic,EUR,20,Medium,52,0.46,3.08,,,,,,10,30,30,10,10,20,20,20,30,10,10,20
old automatic cars,EUR,40,Low,20,0.45,1.62,,,,,,30,10,30,20,30,20,30,50,70,70,50,50
honda hrv automatic,EUR,20,Medium,38,2.3,6.21,,,,,,30,20,10,20,20,20,10,10,20,10,10,10
mini cooper convertible automatic,EUR,30,High,83,0.79,8.91,,,,,,10,20,30,20,50,40,30,50,30,30,20,30
used automatic cars near me,EUR,10,Medium,52,,,,,,,,10,10,20,20,10,10,10,10,10,10,10,10
used kia soul automatic,EUR,40,High,95,1.31,4.8,,,,,,20,20,50,30,20,20,30,40,40,70,50,50
automatic beetle,EUR,30,Medium,60,0.49,1.03,,,,,,30,30,30,30,20,20,30,50,30,50,20,20
e46 auto to manual swap,EUR,50,High,71,,,,,,,,50,50,40,30,40,50,50,70,40,30,50,70
tesla automated car,EUR,40,Low,1,,,,,,,,30,30,40,40,50,50,30,40,30,40,50,50
land rover defender automatic for sale,EUR,40,High,100,0.41,2.36,,,,,,30,30,20,40,40,20,30,50,30,70,20,40
drivability technician,EUR,70,Low,8,0.49,48.67,,,,,,50,50,70,70,50,50,50,50,110,110,50,30
most reliable automatic gearbox,EUR,10,Low,0,,,,,,,,10,10,20,20,20,20,10,10,10,20,10,10
toyota chr automatic,EUR,20,Medium,35,1.92,5.13,,,,,,10,10,10,10,10,10,20,40,30,20,20,20
auto and manual,EUR,30,Low,1,,,,,,,,30,20,30,30,30,30,30,50,50,30,30,40
e30 auto,EUR,40,Low,15,,,,,,,,90,70,20,10,40,20,20,10,50,50,70,70
good automatic cars,EUR,20,Low,17,,,,,,,,20,20,10,20,10,20,30,20,30,20,20,20
toyota gt86 automatic,EUR,30,Medium,41,1.61,4.5,,,,,,20,40,30,20,40,30,20,40,50,30,20,20
dzire automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
automatic for sale,EUR,30,High,100,0.79,1.71,,,,,,20,30,30,30,20,20,20,30,20,20,30,30
car ac technician near me,EUR,40,Medium,56,2.44,13.35,,,,,,10,10,10,30,50,50,90,90,90,30,20,20
auto ac mechanic,EUR,50,Medium,42,2.81,17.99,,,,,,10,10,20,40,70,70,140,170,90,40,50,10
bmw 3 series automatic,EUR,20,Medium,63,0.56,5.94,,,,,,10,10,10,20,20,20,10,10,20,10,10,20
ase tech,EUR,40,Low,1,,,,,,,,40,70,30,50,50,50,40,50,40,40,50,30
used toyota corolla automatic for sale,EUR,30,High,89,1.21,5.74,,,,,,20,30,20,40,50,10,20,20,20,30,70,40
chevrolet powerglide,EUR,40,High,67,,,,,,,,30,40,30,30,30,40,50,50,40,50,40,20
cheap automatic cars for sale near me,EUR,10,High,88,0.89,4.95,,,,,,10,10,20,10,10,10,20,20,20,20,10,10
best automatic hatchback,EUR,10,Low,9,,,,,,,,10,20,20,20,10,10,20,10,10,10,20,10
ebay motors usa cars,EUR,10,High,72,,,,,,,,10,10,10,10,10,10,10,10,10,20,10,20
bmw 2002 automatic,EUR,30,Medium,34,,,,,,,,30,40,40,20,30,30,30,40,40,20,30,40
uti diesel mechanic cost,EUR,50,Low,13,2.88,17.06,,,,,,30,20,30,30,70,140,70,30,30,10,70,140
buy automatic car,EUR,10,Medium,43,2.08,5.85,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
ford fusion automatic,EUR,20,Low,24,1.61,12.07,,,,,,10,20,10,10,20,20,20,20,20,30,20,20
ford mondeo automatic,EUR,10,Low,1,,,,,,,,10,10,10,10,20,10,10,30,20,20,10,10
european auto technicians,EUR,50,Low,0,,,,,,,,30,50,90,70,70,70,70,50,70,30,30,10
volvo v40 automatic,EUR,10,Low,0,,,,,,,,10,10,10,20,20,10,10,10,10,10,10,10
toyota hilux automatic,EUR,10,Medium,52,,,,,,,,10,10,10,20,20,10,10,20,10,10,10,10
semi automatic cars for sale,EUR,30,High,92,0.81,2.36,,,,,,20,20,30,20,30,20,30,30,30,20,40,30
jetta automatic,EUR,30,Medium,56,1.03,6.3,,,,,,20,10,30,30,20,30,30,50,20,30,30,20
mini cooper countryman automatic,EUR,30,Medium,65,0.82,4.5,,,,,,20,20,20,30,30,30,40,40,50,20,30,30
auto paint technician,EUR,50,Low,30,0.86,3.27,,,,,,10,10,10,10,20,40,70,90,90,110,70,70
nissan sentra automatic,EUR,40,Medium,60,1.52,6.3,,,,,,30,40,40,40,30,40,30,30,40,40,50,30
lamborghini powerglide,EUR,50,Low,6,,,,,,,,70,70,70,70,40,40,40,50,70,40,30,20
used honda civic automatic,EUR,20,Medium,66,0.94,4.62,,,,,,20,10,10,20,20,30,20,20,10,10,10,10
north city motors,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
hyundai i10 automatic price,EUR,10,Low,14,,,,,,,,10,10,20,10,10,10,10,10,10,10,10,10
automatic price,EUR,20,Low,24,1.4,6.95,,,,,,20,20,10,20,20,30,20,10,10,20,10,20
brake technician,EUR,50,Low,10,1.38,7.17,,,,,,30,40,50,30,30,30,40,40,70,90,70,40
cheapest new automatic car,EUR,20,Medium,46,0.93,3.06,,,,,,40,30,20,30,20,20,20,30,30,10,20,20
automatic smart cars for sale,EUR,10,Medium,56,0.39,1.54,,,,,,10,10,10,10,10,10,10,20,30,10,10,10
mustang 10 speed auto,EUR,40,Low,28,,,,,,,,10,30,50,50,70,70,30,10,40,50,30,10
used automatic,EUR,20,Medium,61,,,,,,,,20,20,20,20,20,20,20,30,20,10,10,20
automotive lube technician,EUR,50,Low,12,0.39,4.5,,,,,,30,40,40,40,40,50,40,70,70,50,70,50
seat mii automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,20,20,10,20,10,10
bmw z4 automatic,EUR,30,Medium,36,,,,,,,,10,30,30,30,10,20,40,30,70,20,20,10
kia automatic cars,EUR,10,Low,30,1.3,8.99,,,,,,10,10,0,10,10,10,10,10,10,10,10,10
cheap used automatic cars for sale,EUR,10,High,88,,,,,,,,30,20,10,10,10,10,10,20,10,10,10,10
best medium automatic car,EUR,10,Medium,43,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
automotive technicians looking for work,EUR,50,High,94,2.49,9.83,,,,,,40,40,40,70,50,50,70,40,70,50,30,30
automotive collision repair technician,EUR,40,Low,1,,,,,,,,20,30,70,90,70,40,50,50,40,10,20,40
automatic car price,EUR,10,Medium,57,0.74,3.38,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
cheap automatic,EUR,20,Medium,66,1.71,6.32,,,,,,20,20,10,20,20,20,20,20,20,20,20,20
best automatic gearbox,EUR,10,Low,2,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
automotive electrical technician,EUR,30,Low,17,1.47,6,,,,,,30,30,30,30,30,30,30,30,40,40,70,30
ford galaxy automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,20,10,10,10,10,10
abarth 500 automatic,EUR,20,Medium,39,,,,,,,,20,20,20,20,20,20,20,20,30,40,30,20
automatic electric cars,EUR,10,High,91,1.26,4.5,,,,,,10,10,20,10,10,10,20,20,20,10,20,30
best automatic suv,EUR,10,Medium,50,,,,,,,,10,10,30,10,10,10,10,10,10,10,10,10
vw beetle automatic for sale,EUR,20,High,76,0.66,4.69,,,,,,10,10,20,20,20,10,10,20,40,20,20,10
automotive collision technology technician,EUR,40,Low,15,4.42,22.07,,,,,,40,70,30,30,40,40,30,30,50,50,50,50
volkswagen automatic cars,EUR,10,Low,32,1.19,6.43,,,,,,10,10,10,10,10,10,40,10,20,10,10,10
master auto technician,EUR,40,Low,12,1.84,8.46,,,,,,30,50,30,40,40,40,50,50,50,50,50,30
bmw tiptronic,EUR,20,Low,11,,,,,,,,10,20,10,10,20,30,20,20,20,10,10,30
diesel auto mechanic,EUR,40,Low,31,2.17,10.94,,,,,,30,50,70,40,20,50,20,50,40,40,40,50
honda civic 2005 automatic,EUR,10,High,71,,,,,,,,10,10,20,10,10,10,10,10,20,10,10,10
best used automatic car,EUR,10,Medium,66,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
volkswagen up automatic,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
automotive maintenance technician,EUR,40,Low,10,3.26,9.26,,,,,,30,40,30,20,50,40,30,30,50,40,50,40
honda crv auto,EUR,20,Medium,63,2.58,8.17,,,,,,10,10,20,10,10,10,20,30,20,10,20,20
cheap automatic cars near me,EUR,10,Medium,51,1.2,2.41,,,,,,10,10,10,10,10,10,10,10,10,10,0,10
automotive diagnostic technician,EUR,40,Low,32,0.45,7.28,,,,,,50,30,30,20,30,20,20,40,40,30,50,50
fiat tipo automatic,EUR,10,Low,9,,,,,,,,10,10,10,10,10,10,20,10,10,10,10,10
automatic beetle for sale,EUR,20,High,67,,,,,,,,10,10,10,10,10,10,50,20,10,30,10,10
cheap used automatic cars,EUR,10,Medium,43,,,,,,,,10,30,10,10,10,10,10,10,20,10,10,10
automatic hybrid cars,EUR,10,Low,22,1.2,4.76,,,,,,30,10,30,10,10,10,10,10,10,10,10,10
new honda beat 2019,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,0
bmw automatic for sale,EUR,10,Low,29,,,,,,,,20,10,10,10,10,10,20,10,10,10,20,10
ford fiesta automatic for sale,EUR,10,Medium,54,0.46,1.96,,,,,,0,10,10,10,10,10,10,10,10,10,10,10
used automatic hybrid cars for sale,EUR,10,Unknown,,,,,,,,,10,20,20,10,20,10,10,10,10,10,0,0
valvoline automotive technician,EUR,40,Low,8,,,,,,,,20,50,40,40,50,50,30,50,50,50,30,20
smart fortwo automatic,EUR,10,Low,5,,,,,,,,10,10,10,10,10,20,20,20,20,10,10,10
mitsubishi automatic,EUR,10,Medium,43,0.5,6.4,,,,,,10,10,10,20,20,20,10,30,30,20,10,10
iatn cost,EUR,40,Low,23,2.99,14.1,,,,,,70,30,10,30,40,40,40,30,30,30,50,30
nissan pulsar automatic,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,20,10,10,10,10
corolla automatic,EUR,10,Low,30,1.92,4.6,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
best cheap automatic cars,EUR,10,Medium,51,,,,,,,,10,10,10,10,10,10,10,10,10,10,20,10
ase certified mechanic lookup,EUR,40,Low,16,,,,,,,,50,40,50,40,40,30,40,40,50,40,20,10
automotive specialty technicians,EUR,40,Low,24,1.39,36.61,,,,,,20,30,30,50,40,40,20,20,30,70,70,50
automotive diesel mechanic,EUR,30,Low,32,4.51,19.69,,,,,,30,50,30,30,40,30,10,20,20,30,30,30
kia soul automatic for sale,EUR,10,High,70,1.18,8.91,,,,,,10,10,10,20,10,10,20,10,10,20,20,10
mercedes benz automatic,EUR,10,Low,7,,,,,,,,10,10,10,10,10,10,10,20,10,10,10,20
walmart auto tech,EUR,50,Low,7,0.96,4.5,,,,,,40,40,50,40,30,40,50,50,70,50,70,50
invicta auto,EUR,10,High,93,,,,,,,,20,20,10,10,10,30,10,10,10,10,10,10
automotive body technician,EUR,30,Low,16,2.28,12.61,,,,,,30,20,10,30,30,20,20,20,40,30,50,40
toyota prius automatic,EUR,10,Low,23,1.23,4.64,,,,,,10,10,10,10,20,10,10,10,10,10,10,20
all ase certifications,EUR,40,Low,14,0.9,11.64,,,,,,30,40,30,30,20,50,40,20,50,20,70,40
bmw x1 automatic,EUR,10,Low,11,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
car ac technician,EUR,20,Medium,50,2.06,7.38,,,,,,10,10,10,20,20,40,40,30,40,30,10,10
auto diesel tech,EUR,30,Low,21,0.97,13.49,,,,,,30,20,30,50,30,30,30,40,30,40,30,30
2018 honda civic si automatic,EUR,40,Low,21,,,,,,,,50,30,50,40,40,30,30,40,30,30,30,10
ford focus automatic for sale,EUR,10,High,86,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
auto mechanic bls,EUR,50,Low,13,6.3,53.95,,,,,,50,70,50,40,40,40,50,40,40,50,50,50
automotive repair technician,EUR,30,Low,24,2.41,5.85,,,,,,20,20,40,30,30,20,30,40,40,30,30,30
automotive paint technician,EUR,30,Low,11,0.34,4.5,,,,,,10,10,10,30,30,30,30,30,20,40,50,50
ase service writer,EUR,40,Low,21,,,,,,,,20,20,20,40,50,30,40,50,40,50,30,40
dsg gearbox cars,EUR,10,Low,3,,,,,,,,10,10,20,50,10,10,10,10,10,10,10,10
mobile car technician near me,EUR,20,Medium,52,1.45,12.28,,,,,,20,10,10,20,30,30,30,40,30,20,20,10
suzuki city car,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
affordable automatic cars,EUR,10,Low,11,,,,,,,,10,10,10,10,10,10,10,20,10,10,10,10
audi automatic car,EUR,10,High,79,,,,,,,,10,10,10,20,10,20,10,10,10,10,10,10
the auto technician,EUR,30,Low,27,4.46,15.61,,,,,,20,20,20,30,40,50,30,30,40,40,40,40
honda accord automatic for sale,EUR,10,Medium,50,0.49,6.44,,,,,,10,10,10,10,10,10,10,10,10,10,70,10
indeed automotive technician,EUR,30,Low,10,1.21,8.5,,,,,,10,20,10,30,40,30,20,30,30,30,30,30
audi q3 automatic,EUR,10,Low,21,,,,,,,,10,10,0,10,10,10,10,10,10,10,10,10
hyundai getz automatic,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,0
alfa romeo automatic,EUR,10,Low,8,,,,,,,,10,10,10,10,10,10,10,20,10,10,10,10
automatic cars near me,EUR,10,High,83,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
automatic sedan,EUR,10,Low,32,1.58,10.64,,,,,,10,10,20,20,10,10,10,30,10,30,20,10
ford galaxy auto,EUR,10,Low,0,,,,,,,,10,10,20,10,10,10,10,10,10,10,10,10
