Keyword,Currency,Avg. monthly searches,Min search volume,Max search volume,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
light gray cocktail dress,USD,N/A,10,100,High,100,0.62,1.72,,,,,,,,,,,,,,,,,
black short dress for party,USD,N/A,10,100,High,100,0.54,1.93,,,,,,,,,,,,,,,,,
50 plus dresses,USD,N/A,10,100,High,100,0.48,1.21,,,,,,,,,,,,,,,,,
women's plus size cocktail dresses with sleeves,USD,N/A,10,100,High,100,0.83,2.57,,,,,,,,,,,,,,,,,
womens formal cocktail dresses,USD,N/A,100,"1,000",High,100,0.82,2.36,,,,,,,,,,,,,,,,,
cheap cocktail dresses online,USD,N/A,10,100,High,100,0.78,2.07,,,,,,,,,,,,,,,,,
dress the population cocktail dress,USD,N/A,10,100,High,100,1.11,3,,,,,,,,,,,,,,,,,
plus size holiday cocktail dresses,USD,N/A,100,"1,000",High,100,0.76,2.32,,,,,,,,,,,,,,,,,
peach cocktail dress for wedding,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
cocktail party wear,USD,N/A,10,100,High,100,0.48,2.36,,,,,,,,,,,,,,,,,
ruby red cocktail dress,USD,N/A,10,100,High,100,0.91,3.27,,,,,,,,,,,,,,,,,
dress barn petite cocktail dresses,USD,N/A,10,100,High,100,0.26,2.1,,,,,,,,,,,,,,,,,
black cocktail dress near me,USD,N/A,10,100,High,100,1.26,3.31,,,,,,,,,,,,,,,,,
elegant tops for evening wear,USD,N/A,10,100,High,100,0.19,1.11,,,,,,,,,,,,,,,,,
cocktail dresses for short ladies,USD,N/A,10,100,High,100,0.27,1.62,,,,,,,,,,,,,,,,,
black tie cocktail,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
party dresses size 20,USD,N/A,10,100,High,100,0.58,1.45,,,,,,,,,,,,,,,,,
cocktail dresses for juniors cheap,USD,N/A,10,100,High,100,0.65,1.84,,,,,,,,,,,,,,,,,
pastel blue cocktail dress,USD,N/A,10,100,High,100,0.62,2.21,,,,,,,,,,,,,,,,,
asian cocktail dress,USD,N/A,10,100,High,100,0.67,1.75,,,,,,,,,,,,,,,,,
winter cocktail outfits,USD,N/A,10,100,High,99,0.58,2.17,,,,,,,,,,,,,,,,,
promgirl cocktail dresses,USD,N/A,10,100,High,100,1.04,10,,,,,,,,,,,,,,,,,
cocktail dresses under 100,USD,N/A,10,100,High,100,0.43,1.01,,,,,,,,,,,,,,,,,
cocktail slip dress,USD,N/A,10,100,High,100,1.02,2.61,,,,,,,,,,,,,,,,,
wedding gowns for plus size ladies,USD,N/A,10,100,High,96,0.42,1.6,,,,,,,,,,,,,,,,,
neimans cocktail dresses,USD,N/A,10,100,High,100,1.12,7.4,,,,,,,,,,,,,,,,,
denim dress size 18,USD,N/A,10,100,High,98,,,,,,,,,,,,,,,,,,,
chinese cocktail dress,USD,N/A,10,100,High,100,0.24,2.04,,,,,,,,,,,,,,,,,
princess cocktail dress,USD,N/A,10,100,High,100,0.54,1.49,,,,,,,,,,,,,,,,,
flattering cocktail dresses for fuller figures,USD,N/A,10,100,High,100,0.85,3.48,,,,,,,,,,,,,,,,,
marigold cocktail dress,USD,N/A,10,100,High,98,,,,,,,,,,,,,,,,,,,
autumn cocktail dresses,USD,N/A,10,100,High,100,0.53,2.35,,,,,,,,,,,,,,,,,
belk petite cocktail dresses,USD,N/A,10,100,High,99,0.75,0.93,,,,,,,,,,,,,,,,,
asymmetrical cocktail evening dress,USD,N/A,10,100,High,100,0.57,1.38,,,,,,,,,,,,,,,,,
traditional attire styles,USD,N/A,10,100,High,79,,,,,,,,,,,,,,,,,,,
cocktail dress with sleeves for wedding,USD,N/A,10,100,High,100,0.4,1.63,,,,,,,,,,,,,,,,,
marc jacobs cocktail dresses,USD,N/A,10,100,High,100,0.68,2.59,,,,,,,,,,,,,,,,,
buy cocktail dresses online,USD,N/A,10,100,High,100,0.85,2.04,,,,,,,,,,,,,,,,,
berta cocktail dresses,USD,N/A,10,100,High,100,0.42,3.13,,,,,,,,,,,,,,,,,
cocktail dresses for older ladies,USD,N/A,10,100,High,100,0.28,2.17,,,,,,,,,,,,,,,,,
silver cocktail dresses for juniors,USD,N/A,10,100,High,100,0.56,1.65,,,,,,,,,,,,,,,,,
plus size bridesmaid dresses asos,USD,N/A,10,100,High,88,0.86,2.17,,,,,,,,,,,,,,,,,
talbots petite cocktail dresses,USD,N/A,10,100,High,100,0.6,1.47,,,,,,,,,,,,,,,,,
ralph lauren petite cocktail dresses,USD,N/A,10,100,High,100,1.21,4.78,,,,,,,,,,,,,,,,,
black fitted cocktail dress,USD,N/A,10,100,High,100,0.86,2.11,,,,,,,,,,,,,,,,,
cinched waist cocktail dress,USD,N/A,10,100,High,100,0.83,3.65,,,,,,,,,,,,,,,,,
bright blue cocktail dress,USD,N/A,10,100,High,100,0.91,1.66,,,,,,,,,,,,,,,,,
pretty little thing plus size clothing,USD,N/A,10,100,High,100,0.69,1.5,,,,,,,,,,,,,,,,,
casual wear for plus size ladies,USD,N/A,10,100,High,100,0.64,2.53,,,,,,,,,,,,,,,,,
red cocktail gown,USD,N/A,10,100,High,100,0.73,1.79,,,,,,,,,,,,,,,,,
macy's short party dresses,USD,N/A,10,100,High,100,0.72,1.61,,,,,,,,,,,,,,,,,
adrianna papell cocktail dresses sale,USD,N/A,10,100,High,100,0.35,1.87,,,,,,,,,,,,,,,,,
size 20 clothes,USD,N/A,10,100,High,100,1.09,3.86,,,,,,,,,,,,,,,,,
cocktail dresses fashion nova,USD,N/A,10,100,High,100,0.38,1.29,,,,,,,,,,,,,,,,,
1950s style cocktail dress,USD,N/A,10,100,High,100,0.47,1.73,,,,,,,,,,,,,,,,,
plus size midi cocktail dresses,USD,N/A,10,100,High,100,0.85,2.27,,,,,,,,,,,,,,,,,
shift cocktail dress with sleeves,USD,N/A,10,100,High,100,0.91,2.19,,,,,,,,,,,,,,,,,
plus size evening cocktail dresses,USD,N/A,100,"1,000",High,100,0.71,2.43,,,,,,,,,,,,,,,,,
bcbgmaxazria long sleeve cocktail dresses,USD,N/A,10,100,High,100,0.69,3.35,,,,,,,,,,,,,,,,,
black cold shoulder cocktail dress,USD,N/A,10,100,High,100,0.37,2.68,,,,,,,,,,,,,,,,,
plus size wholesale clothing cheap,USD,N/A,100,"1,000",High,100,0.43,1.11,,,,,,,,,,,,,,,,,
snakeskin cocktail dress,USD,N/A,10,100,High,100,0.71,2.04,,,,,,,,,,,,,,,,,
penneys cocktail dresses,USD,N/A,10,100,High,100,0.48,0.78,,,,,,,,,,,,,,,,,
cool cocktail dresses,USD,N/A,10,100,High,100,0.9,3.04,,,,,,,,,,,,,,,,,
perfect cocktail dress,USD,N/A,10,100,High,100,0.46,1.55,,,,,,,,,,,,,,,,,
preppy cocktail dresses,USD,N/A,10,100,High,100,0.84,2.25,,,,,,,,,,,,,,,,,
jd williams plus size dresses,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
cocktail dresses online boutique,USD,N/A,10,100,High,100,0.58,1.93,,,,,,,,,,,,,,,,,
sequin dress size 20,USD,N/A,10,100,High,100,0.42,1.4,,,,,,,,,,,,,,,,,
curvy dresses online,USD,N/A,10,100,High,100,0.65,2.62,,,,,,,,,,,,,,,,,
island cocktail dress,USD,N/A,10,100,High,100,0.56,2.28,,,,,,,,,,,,,,,,,
short cocktail dresses 2019,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
v neck a line cocktail dress,USD,N/A,10,100,High,100,0.42,2.57,,,,,,,,,,,,,,,,,
trumpet cocktail dress,USD,N/A,10,100,High,100,0.84,1.54,,,,,,,,,,,,,,,,,
grey cocktail dress with sleeves,USD,N/A,10,100,High,100,0.48,1.75,,,,,,,,,,,,,,,,,
ashley stewart plus size cocktail dresses,USD,N/A,10,100,High,100,0.88,2.99,,,,,,,,,,,,,,,,,
cocktail outfits for ladies,USD,N/A,10,100,High,100,0.31,1.58,,,,,,,,,,,,,,,,,
net a porter cocktail dresses,USD,N/A,10,100,High,100,1.27,3.27,,,,,,,,,,,,,,,,,
hippie cocktail dress,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
shoshanna cocktail dresses,USD,N/A,10,100,High,100,1.29,4.95,,,,,,,,,,,,,,,,,
cocktail length bridesmaid dresses,USD,N/A,10,100,High,100,1.07,2.47,,,,,,,,,,,,,,,,,
cocktail skirt and blouse,USD,N/A,10,100,High,100,0.28,1.22,,,,,,,,,,,,,,,,,
indian inspired dresses cocktail,USD,N/A,10,100,High,100,0.99,1.83,,,,,,,,,,,,,,,,,
cocktail dresses for tall ladies,USD,N/A,10,100,High,100,0.39,2.02,,,,,,,,,,,,,,,,,
jenny packham cocktail dresses,USD,N/A,10,100,High,100,1,4.47,,,,,,,,,,,,,,,,,
nordstrom dresses cocktail party,USD,N/A,10,100,High,100,0.32,1.08,,,,,,,,,,,,,,,,,
plus size grad dresses,USD,N/A,10,100,High,100,0.4,1.21,,,,,,,,,,,,,,,,,
cocktail dresses for wedding guest over 50,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
silk red cocktail dresses,USD,N/A,10,100,High,100,1.09,3.07,,,,,,,,,,,,,,,,,
macy's womens plus size cocktail dresses,USD,N/A,10,100,High,100,0.37,1.67,,,,,,,,,,,,,,,,,
cocktail and party lace midi dress,USD,N/A,10,100,High,100,0.78,1.75,,,,,,,,,,,,,,,,,
sexy long cocktail dresses,USD,N/A,10,100,High,100,0.45,1.22,,,,,,,,,,,,,,,,,
black cocktail dress size 18,USD,N/A,10,100,High,100,0.33,1.74,,,,,,,,,,,,,,,,,
second hand plus size dresses,USD,N/A,10,100,High,100,0.38,0.8,,,,,,,,,,,,,,,,,
deep purple cocktail dress,USD,N/A,10,100,High,100,0.29,1.64,,,,,,,,,,,,,,,,,
deep red cocktail dress,USD,N/A,10,100,High,100,0.79,1.91,,,,,,,,,,,,,,,,,
butterfly cocktail dress,USD,N/A,10,100,High,100,0.43,1.85,,,,,,,,,,,,,,,,,
batwing cocktail dress,USD,N/A,10,100,High,100,0.29,1.98,,,,,,,,,,,,,,,,,
red and gold cocktail dress,USD,N/A,10,100,High,100,0.31,1.77,,,,,,,,,,,,,,,,,
david bridal cocktail dresses on sale,USD,N/A,10,100,High,100,0.76,3.12,,,,,,,,,,,,,,,,,
bealls cocktail dresses,USD,N/A,10,100,High,100,0.49,1.55,,,,,,,,,,,,,,,,,
amazon lace cocktail dresses,USD,N/A,10,100,High,100,0.17,0.97,,,,,,,,,,,,,,,,,
plus size beaded tops for evening wear,USD,N/A,10,100,High,100,0.68,1.89,,,,,,,,,,,,,,,,,
cocktail dress pants,USD,N/A,10,100,High,100,0.77,2.12,,,,,,,,,,,,,,,,,
draped back cocktail dress,USD,N/A,10,100,High,100,0.71,2.73,,,,,,,,,,,,,,,,,
terani couture cocktail dresses,USD,N/A,10,100,High,100,0.41,1.52,,,,,,,,,,,,,,,,,
cocktail dress for chubby ladies,USD,N/A,10,100,High,100,0.81,2.32,,,,,,,,,,,,,,,,,
kohls petite cocktail dresses,USD,N/A,10,100,High,100,1.2,2.74,,,,,,,,,,,,,,,,,
after 5 plus size cocktail dresses,USD,N/A,10,100,High,100,0.53,1.69,,,,,,,,,,,,,,,,,
empire plus size evening dresses,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
cocktail dress for black tie event,USD,N/A,10,100,High,100,1.02,3.31,,,,,,,,,,,,,,,,,
beaded cocktail dress with sleeves,USD,N/A,10,100,High,100,0.72,1.63,,,,,,,,,,,,,,,,,
asos curve dresses sale,USD,N/A,10,100,High,100,1.21,1.61,,,,,,,,,,,,,,,,,
macy's long sleeve cocktail dresses,USD,N/A,10,100,High,100,0.56,1.68,,,,,,,,,,,,,,,,,
cocktail style wedding dresses,USD,N/A,10,100,High,100,0.4,1.31,,,,,,,,,,,,,,,,,
cocktail dresses for cruise ships,USD,N/A,10,100,High,100,0.29,2.35,,,,,,,,,,,,,,,,,
cocoepps,USD,N/A,10,100,High,98,0.22,1.69,,,,,,,,,,,,,,,,,
cocktail gowns evening dresses,USD,N/A,10,100,High,96,0.36,2.36,,,,,,,,,,,,,,,,,
rachel zoe cocktail dresses,USD,N/A,10,100,High,99,1.04,2.56,,,,,,,,,,,,,,,,,
floryday cocktail dresses,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
dressbarn cocktail dresses plus size,USD,N/A,10,100,High,100,0.8,1.87,,,,,,,,,,,,,,,,,
eliza j petite cocktail dresses,USD,N/A,10,100,High,100,0.75,5.05,,,,,,,,,,,,,,,,,
lost ink plus size,USD,N/A,10,100,Low,24,,,,,,,,,,,,,,,,,,,
designer cocktail dresses with sleeves,USD,N/A,10,100,High,100,1.21,9.81,,,,,,,,,,,,,,,,,
universal standard for j crew,USD,N/A,10,100,High,100,1.52,3.96,,,,,,,,,,,,,,,,,
lauren cocktail dresses,USD,N/A,10,100,High,100,1.02,4.59,,,,,,,,,,,,,,,,,
portrait collar cocktail dress,USD,N/A,10,100,High,100,1.01,2.26,,,,,,,,,,,,,,,,,
special occasion cocktail dresses,USD,N/A,10,100,High,100,0.76,1.7,,,,,,,,,,,,,,,,,
plus size short bridal gowns,USD,N/A,10,100,Low,0,,,,,,,,,,,,,,,,,,,
crochet cocktail dress,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
simply be plus size dresses,USD,N/A,10,100,High,100,1.21,2.11,,,,,,,,,,,,,,,,,
size 28 womens clothing,USD,N/A,10,100,High,100,0.95,2.61,,,,,,,,,,,,,,,,,
statement cocktail dresses,USD,N/A,10,100,High,100,0.7,1.71,,,,,,,,,,,,,,,,,
party dresses for fat ladies,USD,N/A,10,100,High,97,,,,,,,,,,,,,,,,,,,
tunic cocktail dress,USD,N/A,10,100,High,100,0.84,2.03,,,,,,,,,,,,,,,,,
all black cocktail dress,USD,N/A,10,100,High,100,0.98,2.14,,,,,,,,,,,,,,,,,
cocktail dresses for middle aged woman,USD,N/A,10,100,High,100,0.81,3.11,,,,,,,,,,,,,,,,,
maxi cocktail dresses with sleeves,USD,N/A,10,100,High,100,0.74,1.93,,,,,,,,,,,,,,,,,
tuxedo dresses cocktail dresses,USD,N/A,10,100,High,100,0.56,2.53,,,,,,,,,,,,,,,,,
korean brand clothing plus size,USD,N/A,10,100,High,100,0.65,3.08,,,,,,,,,,,,,,,,,
black & white dresses cocktail dresses,USD,N/A,10,100,High,100,0.41,2.5,,,,,,,,,,,,,,,,,
afternoon cocktail dress,USD,N/A,10,100,High,100,0.49,2.68,,,,,,,,,,,,,,,,,
sequin cocktail party dresses,USD,N/A,10,100,High,100,0.78,1.99,,,,,,,,,,,,,,,,,
vintage designer cocktail dresses,USD,N/A,10,100,High,100,0.63,1.61,,,,,,,,,,,,,,,,,
cocktail dresses summer 2019,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
cocktail and party plus size midi dresses,USD,N/A,10,100,High,100,0.79,2.6,,,,,,,,,,,,,,,,,
above the knee cocktail dresses,USD,N/A,10,100,High,100,0.42,1.46,,,,,,,,,,,,,,,,,
macys junior cocktail dresses,USD,N/A,10,100,High,100,0.1,1.31,,,,,,,,,,,,,,,,,
rickie freeman cocktail dresses,USD,N/A,10,100,High,100,0.62,4.02,,,,,,,,,,,,,,,,,
wedding dresses for larger brides,USD,N/A,10,100,High,100,0.56,1.58,,,,,,,,,,,,,,,,,
silver cocktail dresses under 100,USD,N/A,10,100,High,100,0.48,1.71,,,,,,,,,,,,,,,,,
dolman sleeve cocktail dress,USD,N/A,10,100,High,100,0.65,2.6,,,,,,,,,,,,,,,,,
century 21 cocktail dresses,USD,N/A,10,100,High,99,0.48,1.89,,,,,,,,,,,,,,,,,
bloomingdales petite formal dresses,USD,N/A,10,100,High,100,0.7,1.36,,,,,,,,,,,,,,,,,
dots plus size,USD,N/A,10,100,High,100,0.38,0.85,,,,,,,,,,,,,,,,,
elbow sleeve cocktail dress,USD,N/A,10,100,High,100,0.3,1.29,,,,,,,,,,,,,,,,,
red cocktail dress under 100,USD,N/A,10,100,High,100,0.51,1.36,,,,,,,,,,,,,,,,,
salmon pink cocktail dress,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
green cocktail dress dillards,USD,N/A,10,100,High,100,0.52,1.26,,,,,,,,,,,,,,,,,
plain cocktail dresses,USD,N/A,10,100,High,100,0.43,1.04,,,,,,,,,,,,,,,,,
flapper style cocktail dress,USD,N/A,10,100,High,100,0.7,2.44,,,,,,,,,,,,,,,,,
best black cocktail dress,USD,N/A,10,100,High,100,0.91,2.77,,,,,,,,,,,,,,,,,
zalalus,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
sequin beaded cocktail dress with flutter sleeves and scallop trim,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
white cocktail gown,USD,N/A,10,100,High,99,1.21,2.7,,,,,,,,,,,,,,,,,
blue green cocktail dress,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
nordstrom tea length cocktail dresses,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
plus size feather cocktail dress,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
women's purple cocktail dresses,USD,N/A,10,100,High,100,0.56,2.01,,,,,,,,,,,,,,,,,
cocktail shirt dress,USD,N/A,10,100,High,100,0.82,1.93,,,,,,,,,,,,,,,,,
size 20 dresses for special occasions,USD,N/A,10,100,High,88,,,,,,,,,,,,,,,,,,,
bohemian style cocktail dresses,USD,N/A,10,100,High,100,0.54,1.4,,,,,,,,,,,,,,,,,
belk clearance cocktail dresses,USD,N/A,10,100,High,100,0.7,1.13,,,,,,,,,,,,,,,,,
alex cocktail dresses,USD,N/A,10,100,High,100,0.47,1.48,,,,,,,,,,,,,,,,,
cocktail sweater dress,USD,N/A,10,100,High,100,0.65,2.22,,,,,,,,,,,,,,,,,
plus size traditional dresses,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
cocktail dresses for pear shaped bodies,USD,N/A,10,100,High,100,0.39,2.89,,,,,,,,,,,,,,,,,
aliexpress cocktail dresses,USD,N/A,10,100,High,100,0.3,1,,,,,,,,,,,,,,,,,
dkny cocktail dresses,USD,N/A,10,100,High,100,0.34,0.89,,,,,,,,,,,,,,,,,
fall trends 2018,USD,N/A,10,100,Low,9,,,,,,,,,,,,,,,,,,,
plus size wedding dresses 2018,USD,N/A,10,100,Low,14,,,,,,,,,,,,,,,,,,,
most flattering bridesmaid dress for plus size,USD,N/A,10,100,High,100,0.67,1.68,,,,,,,,,,,,,,,,,
women's plus size semi formal wear,USD,N/A,10,100,High,100,0.6,1.97,,,,,,,,,,,,,,,,,
mermaid midi cocktail dress,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
macys long cocktail dresses,USD,N/A,10,100,High,100,0.63,1.25,,,,,,,,,,,,,,,,,
gown for cocktail party,USD,N/A,10,100,High,100,0.63,1.9,,,,,,,,,,,,,,,,,
long evening dresses size 16,USD,N/A,10,100,High,93,,,,,,,,,,,,,,,,,,,
roamans clothing clearance,USD,N/A,10,100,High,100,0.44,0.89,,,,,,,,,,,,,,,,,
exotic cocktail dresses,USD,N/A,10,100,High,100,0.64,1.7,,,,,,,,,,,,,,,,,
cocktail apparel,USD,N/A,10,100,High,80,0.58,2.34,,,,,,,,,,,,,,,,,
yours clothing sale,USD,N/A,10,100,Medium,50,,,,,,,,,,,,,,,,,,,
overlay cocktail dress,USD,N/A,10,100,High,100,0.73,3.01,,,,,,,,,,,,,,,,,
roamans cocktail dresses,USD,N/A,10,100,High,98,,,,,,,,,,,,,,,,,,,
ladies black cocktail dresses,USD,N/A,10,100,High,100,0.76,2.17,,,,,,,,,,,,,,,,,
resort cocktail dress,USD,N/A,10,100,High,100,1.49,3.08,,,,,,,,,,,,,,,,,
denim dress size 20,USD,N/A,10,100,Medium,49,,,,,,,,,,,,,,,,,,,
jcpenney cocktail dresses juniors,USD,N/A,10,100,High,100,1.12,5.15,,,,,,,,,,,,,,,,,
women's suits for cocktail party,USD,N/A,10,100,High,100,0.95,2,,,,,,,,,,,,,,,,,
evine cocktail dresses,USD,N/A,10,100,High,100,0.49,1.54,,,,,,,,,,,,,,,,,
1930 cocktail dress,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
asos maternity cocktail dress,USD,N/A,10,100,High,100,1.6,2.89,,,,,,,,,,,,,,,,,
ml monique lhuillier lace cocktail dress,USD,N/A,10,100,High,100,1.28,4.25,,,,,,,,,,,,,,,,,
mon cheri cocktail dresses,USD,N/A,10,100,High,100,0.26,1.65,,,,,,,,,,,,,,,,,
stylewe cocktail dresses,USD,N/A,10,100,High,100,0.65,3.06,,,,,,,,,,,,,,,,,
haute couture cocktail dresses,USD,N/A,10,100,High,100,0.69,6.4,,,,,,,,,,,,,,,,,
cocktail party look,USD,N/A,10,100,High,100,0.39,1.32,,,,,,,,,,,,,,,,,
pink and gold cocktail dress,USD,N/A,10,100,High,98,,,,,,,,,,,,,,,,,,,
cute plus size cocktail dresses,USD,N/A,10,100,High,100,0.58,1.84,,,,,,,,,,,,,,,,,
black peplum cocktail dress,USD,N/A,10,100,High,100,0.36,2.96,,,,,,,,,,,,,,,,,
fit n flare cocktail dress,USD,N/A,10,100,High,100,0.87,2.94,,,,,,,,,,,,,,,,,
urban outfitters cocktail dress,USD,N/A,10,100,High,100,0.18,1.55,,,,,,,,,,,,,,,,,
plus size cocktail gowns,USD,N/A,10,100,High,100,0.84,2.16,,,,,,,,,,,,,,,,,
mini plus size cocktail dresses,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
cocktail gowns online,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
bcbgeneration chiffon cocktail dress,USD,N/A,10,100,High,100,0.42,3.28,,,,,,,,,,,,,,,,,
lord and taylor cocktail dresses plus size,USD,N/A,10,100,High,100,0.69,1.62,,,,,,,,,,,,,,,,,
crop top cocktail dress,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
sequin cocktail dresses knee length,USD,N/A,10,100,High,100,0.58,1.35,,,,,,,,,,,,,,,,,
size 18 dresses cheap,USD,N/A,10,100,High,93,0.5,1.13,,,,,,,,,,,,,,,,,
rustic cocktail dress,USD,N/A,10,100,High,97,,,,,,,,,,,,,,,,,,,
nordstrom lace dress cocktail,USD,N/A,10,100,High,100,0.2,0.86,,,,,,,,,,,,,,,,,
bloomingdales cocktail dresses petite,USD,N/A,10,100,High,100,1.48,2.29,,,,,,,,,,,,,,,,,
tassel cocktail dress,USD,N/A,10,100,High,100,0.9,1.43,,,,,,,,,,,,,,,,,
flowing cocktail dresses,USD,N/A,10,100,High,100,0.62,1.87,,,,,,,,,,,,,,,,,
size 22 summer dresses,USD,N/A,10,100,Low,29,,,,,,,,,,,,,,,,,,,
silver gray cocktail dresses,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
bcbg chiffon cocktail dress,USD,N/A,10,100,High,100,0.39,3.13,,,,,,,,,,,,,,,,,
asos plus size dresses sale,USD,N/A,10,100,High,100,1.05,1.62,,,,,,,,,,,,,,,,,
6pm cocktail dresses,USD,N/A,10,100,High,100,0.65,2.03,,,,,,,,,,,,,,,,,
vintage beaded cocktail dress,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
size 22 clothes,USD,N/A,10,100,High,100,0.93,2.18,,,,,,,,,,,,,,,,,
latest cocktail dresses,USD,N/A,10,100,High,88,0.66,1.93,,,,,,,,,,,,,,,,,
midi length cocktail dresses with sleeves,USD,N/A,10,100,High,100,0.71,1.75,,,,,,,,,,,,,,,,,
cocktail party clothes,USD,N/A,10,100,High,98,0.42,1.43,,,,,,,,,,,,,,,,,
silver grey cocktail dress,USD,N/A,10,100,High,96,0.41,1.38,,,,,,,,,,,,,,,,,
donna ricco cocktail dresses,USD,N/A,10,100,High,100,0.42,2.43,,,,,,,,,,,,,,,,,
slinky cocktail dress,USD,N/A,10,100,High,100,0.78,1.74,,,,,,,,,,,,,,,,,
evening skirts and blouses,USD,N/A,10,100,High,100,0.4,1.77,,,,,,,,,,,,,,,,,
peplum cocktail dress with sleeves,USD,N/A,10,100,High,100,0.69,2.71,,,,,,,,,,,,,,,,,
asos long sleeve cocktail dresses,USD,N/A,10,100,High,100,1.47,3.53,,,,,,,,,,,,,,,,,
plus size party wear dresses,USD,N/A,10,100,High,100,0.59,1.71,,,,,,,,,,,,,,,,,
belk cocktail dresses plus size,USD,N/A,10,100,High,100,0.75,1.78,,,,,,,,,,,,,,,,,
long sleeve cocktail,USD,N/A,10,100,High,100,0.35,1.66,,,,,,,,,,,,,,,,,
pronovias cocktail,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
bhldn cocktail dresses,USD,N/A,10,100,High,100,0.24,1.71,,,,,,,,,,,,,,,,,
diane von furstenberg cocktail dresses,USD,N/A,10,100,High,100,1.42,8.86,,,,,,,,,,,,,,,,,
50 plus clothing,USD,N/A,10,100,High,99,0.5,3.2,,,,,,,,,,,,,,,,,
blush pink cocktail dress for wedding,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
plus size african dashiki,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
aubergine cocktail dress,USD,N/A,10,100,High,100,0.83,2.72,,,,,,,,,,,,,,,,,
plus size sundresses clearance,USD,N/A,10,100,High,78,0.61,1.82,,,,,,,,,,,,,,,,,
vince camuto petite cocktail dresses,USD,N/A,10,100,High,100,0.88,2.7,,,,,,,,,,,,,,,,,
cocktail dresses with feather skirt,USD,N/A,10,100,High,100,0.75,1.27,,,,,,,,,,,,,,,,,
macy's formal cocktail dresses,USD,N/A,10,100,High,100,0.55,1.91,,,,,,,,,,,,,,,,,
platinum cocktail dress,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
nordstrom rack petite cocktail dresses,USD,N/A,10,100,High,100,0.37,1.14,,,,,,,,,,,,,,,,,
large size cocktail dresses,USD,N/A,10,100,High,100,0.64,2.31,,,,,,,,,,,,,,,,,
fringe cocktail dress with sleeves,USD,N/A,10,100,High,100,0.7,2.78,,,,,,,,,,,,,,,,,
traditional dresses 2018 designs,USD,N/A,10,100,Unknown,,,,,,,,,,,,,,,,,,,,
skater dress size 18,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
cocktail dresses for ladies over 60,USD,N/A,10,100,High,100,0.24,0.7,,,,,,,,,,,,,,,,,
high neck cocktail evening dress,USD,N/A,10,100,High,100,0.35,2.03,,,,,,,,,,,,,,,,,
royal blue cocktail dress under $50,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
sherri hill black cocktail dress,USD,N/A,10,100,High,100,,,,,,,,,,,,,,,,,,,
jersey cocktail dress,USD,N/A,10,100,High,100,0.34,1.42,,,,,,,,,,,,,,,,,
second hand cocktail dresses,USD,N/A,10,100,High,100,0.38,1.46,,,,,,,,,,,,,,,,,
tom ford cocktail dresses,USD,N/A,10,100,High,100,0.61,4.1,,,,,,,,,,,,,,,,,
sequin and feather cocktail dress,USD,N/A,10,100,High,100,0.68,2.27,,,,,,,,,,,,,,,,,
fall dresses 2018,USD,N/A,10,100,Medium,59,,,,,,,,,,,,,,,,,,,
summer evening cocktail dresses,USD,N/A,10,100,High,80,,,,,,,,,,,,,,,,,,,
